"ct","man.dm","wind.2m","rain.rate","app.rate.ni","man.ph","tan.app","man.source","air.temp","app.mthd","id","set","xval","air.temp.ave","id.pred","app.mthd.ts.pred","app.mthd.bc.pred","app.mthd.os.pred","app.mthd.cs.pred","man.source.pig.pred","ct.pred","dt.pred","f.pred","s.pred","e.pred","e.int.pred","j.pred","er.pred","f0.pred","r1.pred","r2.pred","r3.pred","f4.pred","r5.pred","parset","dedx","app.mthd.nm","set.nm","man.source.nm"
168,9.6969696969697,5,0,40,7,100,"cattle/other",15,"bsth","dm 394","man.dm",9.6969696969697,15,"dm 394",0,0,0,0,1,168,168,3.16929522450733e-05,0.00417937107754904,37.8580068359062,37.8580068359062,0.225345278785156,0.378580068359062,0.967992179859887,0.0294079297714639,0.0594733508478567,0.0056007484482212,1,0.0596912913705857,"3-007",-0.00953805174128858,"Trailing hose","DM","Cattle/other"
168,9.7979797979798,5,0,40,7,100,"cattle/other",15,"bsth","dm 396","man.dm",9.7979797979798,15,"dm 396",0,0,0,0,1,168,168,3.32971608319507e-05,0.00423156272247745,37.7539058158634,37.7539058158634,0.22472562985633,0.377539058158634,0.970695037880336,0.0291306115374249,0.0594733508478567,0.0056007484482212,1,0.0596912913705857,"3-007",-0.0103060009842347,"Trailing hose","DM","Cattle/other"
168,9.8989898989899,5,0,40,7,100,"cattle/other",15,"bsth","dm 398","man.dm",9.8989898989899,15,"dm 398",0,0,0,0,1,168,168,3.49589612270718e-05,0.0042838886327441,37.6427457375524,37.6427457375524,0.224063962723526,0.376427457375524,0.97317598136695,0.0288559084280657,0.0594733508478567,0.0056007484482212,1,0.0596912913705857,"3-007",-0.0110048477527934,"Trailing hose","DM","Cattle/other"
168,10,5,0,40,7,100,"cattle/other",15,"bsth","dm 400","man.dm",10,15,"dm 400",0,0,0,0,1,168,168,3.66797925022699e-05,0.00433636896762285,37.5251737993141,37.5251737993141,0.223364129757822,0.375251737993141,0.975452200977455,0.0285837957826313,0.0594733508478567,0.0056007484482212,1,0.0596912913705857,"3-007",-0.0116396218855861,"Trailing hose","DM","Cattle/other"
168,0,5,0,40,7,100,"cattle/other",15,"bsth","dm 202","man.dm",0,15,"dm 202",0,1,0,0,1,168,168,2.22944835946571e-11,0.00205577374993164,8.67209884275711,8.67209884275711,0.0516196359687923,0.0867209884275711,0.016216883343922,0.0760514210875423,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",NA,"Trailing hose","DM","Cattle/other"
168,0.101010101010101,5,0,40,7,100,"cattle/other",15,"bsth","dm 204","man.dm",0.101010101010101,15,"dm 204",0,1,0,0,1,168,168,2.6703242817042e-11,0.00205567249683457,8.72444021795869,8.72444021795869,0.0519311917735636,0.0872444021795869,0.017402974128952,0.0753975074022585,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00518179614495639,"Trailing hose","DM","Cattle/other"
168,0.202020202020202,5,0,40,7,100,"cattle/other",15,"bsth","dm 206","man.dm",0.202020202020202,15,"dm 206",0,1,0,0,1,168,168,3.19508244076456e-11,0.00205558360856608,8.78027947020719,8.78027947020719,0.0522635682750428,0.0878027947020719,0.0186741680273506,0.0747492162694751,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00552808597260154,"Trailing hose","DM","Cattle/other"
168,0.303030303030303,5,0,40,7,100,"cattle/other",15,"bsth","dm 208","man.dm",0.303030303030303,15,"dm 208",0,1,0,0,1,168,168,3.81902403329632e-11,0.00205550956283265,8.83983795639088,8.83983795639088,0.0526180830737552,0.0883983795639088,0.0200363224190668,0.0741064993447435,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00589629013218507,"Trailing hose","DM","Cattle/other"
168,0.404040404040404,5,0,40,7,100,"cattle/other",15,"bsth","dm 210","man.dm",0.404040404040404,15,"dm 210",0,1,0,0,0,168,168,4.56011230512336e-11,0.00205545313374174,8.90334931373445,8.90334931373445,0.052996126867467,0.0890334931373445,0.0214956603193437,0.0734693086992955,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00628762437701365,"Trailing hose","DM","Cattle/other"
168,0.505050505050505,5,0,40,7,100,"cattle/other",15,"bsth","dm 212","man.dm",0.505050505050505,15,"dm 212",0,1,0,0,0,168,168,5.43941061409469e-11,0.00205541742003631,8.97105989071528,8.97105989071528,0.0533991660161624,0.0897105989071528,0.0230587875014247,0.0728375968164693,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00670334712110173,"Trailing hose","DM","Cattle/other"
168,0.606060606060606,5,0,40,7,100,"cattle/other",15,"bsth","dm 214","man.dm",0.606060606060606,15,"dm 214",0,1,0,0,0,168,168,6.48158770337865e-11,0.00205540587540214,9.04322915343427,9.04322915343427,0.0538287449609183,0.0904322915343427,0.0247327095106321,0.0722113165881663,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00714475700918077,"Trailing hose","DM","Cattle/other"
168,0.707070707070707,5,0,40,7,100,"cattle/other",15,"bsth","dm 216","man.dm",0.707070707070707,15,"dm 216",0,1,0,0,0,168,168,7.71549953457612e-11,0.00205542234091182,9.12013005934994,9.12013005934994,0.0542864884485115,0.0912013005934994,0.0265248483871802,0.0715904213113375,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.007613189685651,"Trailing hose","DM","Cattle/other"
168,0.808080808080808,5,0,40,7,100,"cattle/other",15,"bsth","dm 218","man.dm",0.808080808080808,15,"dm 218",0,1,0,0,0,168,168,9.17485813492143e-11,0.00205547107965427,9.20204938912018,9.20204938912018,0.0547741035066678,0.0920204938912018,0.0284430588829438,0.0709748646845016,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00811001364725418,"Trailing hose","DM","Cattle/other"
168,0.909090909090909,5,0,40,7,100,"cattle/other",15,"bsth","dm 220","man.dm",0.909090909090909,15,"dm 220",0,1,0,0,1,168,168,1.08989991064933e-10,0.00205555681357861,9.28928802602971,9.28928802602971,0.0552933811073197,0.0928928802602971,0.0304956439217166,0.0703646008042917,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00863662505404264,"Trailing hose","DM","Cattle/other"
168,1.01010101010101,5,0,40,7,100,"cattle/other",15,"bsth","dm 222","man.dm",1.01010101010101,15,"dm 222",0,1,0,0,1,168,168,1.29337607250202e-10,0.00205568476255654,9.3821611711129,9.3821611711129,0.0558461974471006,0.093821611711129,0.0326913690131724,0.069759584162032,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00919444136323595,"Trailing hose","DM","Cattle/other"
168,1.11111111111111,5,0,40,7,100,"cattle/other",15,"bsth","dm 224","man.dm",1.11111111111111,15,"dm 224",0,1,0,0,1,168,168,1.53324889156374e-10,0.00205586068563698,9.48099848061799,9.48099848061799,0.0564345147655833,0.0948099848061799,0.035039475287704,0.0691597696403447,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.00978489364100431,"Trailing hose","DM","Cattle/other"
168,1.21212121212121,5,0,40,7,100,"cattle/other",15,"bsth","dm 226","man.dm",1.21212121212121,15,"dm 226",0,1,0,0,1,168,168,1.81571838230145e-10,0.00205609092442999,9.58614411090653,9.58614411090653,0.0570603816125389,0.0958614411090653,0.0375496907726352,0.068565112509785,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0104094173985658,"Trailing hose","DM","Cattle/other"
168,1.31313131313131,5,0,40,7,100,"cattle/other",15,"bsth","dm 228","man.dm",1.31313131313131,15,"dm 228",0,1,0,0,1,168,168,2.14798051789518e-10,0.00205638244851292,9.69795665425729,9.69795665425729,0.0577259324658172,0.0969795665425729,0.0402322394801079,0.067975568425506,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0110694417917246,"Trailing hose","DM","Cattle/other"
168,1.41414141414141,5,0,40,7,100,"cattle/other",15,"bsth","dm 230","man.dm",1.41414141414141,15,"dm 230",0,1,0,0,0,168,168,2.53837551913687e-10,0.00205674290269974,9.81680894736474,9.81680894736474,0.0584333865914568,0.0981680894736474,0.0430978478235673,0.0673910934239511,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0117663770176379,"Trailing hose","DM","Cattle/other"
168,1.51515151515152,5,0,40,7,100,"cattle/other",15,"bsth","dm 232","man.dm",1.51515151515152,15,"dm 232",0,1,0,0,0,168,168,2.99655592071078e-10,0.00205718065595396,9.94308773261754,9.94308773261754,0.0591850460274853,0.0994308773261754,0.0461577478236667,0.0668116439195764,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0125015997400267,"Trailing hose","DM","Cattle/other"
168,1.61616161616162,5,0,40,7,100,"cattle/other",15,"bsth","dm 234","man.dm",1.61616161616162,15,"dm 234",0,1,0,0,0,168,168,3.53367659015945e-10,0.00205770485165516,10.0771931505463,10.0771931505463,0.0599832925627758,0.100771931505463,0.0494236765063102,0.0662371767015999,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0132764363749509,"Trailing hose","DM","Cattle/other"
168,1.71717171717172,5,0,40,7,100,"cattle/other",15,"bsth","dm 236","man.dm",1.71717171717172,15,"dm 236",0,1,0,0,0,168,168,4.1626090176178e-10,0.00205832545884914,10.21953804019,10.21953804019,0.0608305835725593,0.1021953804019,0.0529078708364054,0.0656676489307791,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0140921440747197,"Trailing hose","DM","Cattle/other"
168,1.81818181818182,5,0,40,7,100,"cattle/other",15,"bsth","dm 238","man.dm",1.81818181818182,15,"dm 238",0,1,0,0,0,168,168,4.89818232433652e-10,0.00205905332402074,10.3705470226,10.3705470226,0.0617294465630952,0.103705470226,0.0566230574719932,0.0651030181362167,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0149498892585933,"Trailing hose","DM","Cattle/other"
168,1.91919191919192,5,0,40,7,100,"cattle/other",15,"bsth","dm 240","man.dm",1.91919191919192,15,"dm 240",0,1,0,0,1,168,168,5.75745354837936e-10,0.00205990022282676,10.5306553413563,10.5306553413563,0.0626824722699781,0.105306553413563,0.0605824365663821,0.0645432422121935,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0158507235568759,"Trailing hose","DM","Cattle/other"
168,2.02020202020202,5,0,40,7,100,"cattle/other",15,"bsth","dm 242","man.dm",2.02020202020202,15,"dm 242",0,1,0,0,1,168,168,6.76000984865357e-10,0.00206087891111376,10.7003074328834,10.7003074328834,0.0636923061481155,0.107003074328834,0.0647996587927859,0.0639882794150281,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0167955570611802,"Trailing hose","DM","Cattle/other"
168,2.12121212121212,5,0,40,7,100,"cattle/other",15,"bsth","dm 244","man.dm",2.12121212121212,15,"dm 244",0,1,0,0,1,168,168,7.92830531423878e-10,0.00206200317442279,10.8799551986361,10.8799551986361,0.0647616380871195,0.108799551986361,0.0692887947192214,0.0634380883599644,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0177851288095152,"Trailing hose","DM","Cattle/other"
168,2.22222222222222,5,0,40,7,100,"cattle/other",15,"bsth","dm 246","man.dm",2.22222222222222,15,"dm 246",0,1,0,0,1,168,168,9.288035064062e-10,0.00206328787505016,11.0700559509782,11.0700559509782,0.0658931901843942,0.110700559509782,0.0740642956240303,0.0628926280180849,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0188199744818726,"Trailing hose","DM","Cattle/other"
168,2.32323232323232,5,0,40,7,100,"cattle/other",15,"bsth","dm 248","man.dm",2.32323232323232,15,"dm 248",0,1,0,0,1,168,168,1.08685492601773e-09,0.00206474899559259,11.2710700049348,11.2710700049348,0.067089702410326,0.112710700049348,0.0791409448178197,0.0623518577132519,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0199003913416976,"Trailing hose","DM","Cattle/other"
168,2.42424242424242,5,0,40,7,100,"cattle/other",15,"bsth","dm 250","man.dm",2.42424242424242,15,"dm 250",0,1,0,0,0,168,168,1.27033095228636e-09,0.00206640367775821,11.4834578891001,11.4834578891001,0.0683539160065483,0.114834578891001,0.0845337985298387,0.0618157371190735,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0210264005323698,"Trailing hose","DM","Cattle/other"
168,2.52525252525253,5,0,40,7,100,"cattle/other",15,"bsth","dm 252","man.dm",2.52525252525253,15,"dm 252",0,1,0,0,0,168,168,1.48303900129853e-09,0.00206827025507467,11.7076771509874,11.7076771509874,0.0696885544701632,0.117076771509874,0.0902581154303079,0.0612842262558965,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0221977069268427,"Trailing hose","DM","Cattle/other"
168,2.62626262626263,5,0,40,7,100,"cattle/other",15,"bsth","dm 254","man.dm",2.62626262626263,15,"dm 254",0,1,0,0,0,168,168,1.72930251213774e-09,0.00207036827797647,11.9441787351663,11.9441787351663,0.0710963019950375,0.119441787351663,0.0963292738998912,0.0607572854878255,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0234136568337095,"Trailing hose","DM","Cattle/other"
168,2.72727272727273,5,0,40,7,100,"cattle/other",15,"bsth","dm 256","man.dm",2.72727272727273,15,"dm 256",0,1,0,0,0,168,168,2.01402052610032e-09,0.00207271852960972,12.1934029168292,12.1934029168292,0.0725797792668404,0.121934029168292,0.102762676228608,0.0602348755197664,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0246731939846257,"Trailing hose","DM","Cattle/other"
168,2.82828282828283,5,0,40,7,100,"cattle/other",15,"bsth","dm 258","man.dm",2.82828282828283,15,"dm 258",0,1,0,0,0,168,168,2.34273216802422e-09,0.00207534303056108,12.4557747791109,12.4557747791109,0.0741415165423271,0.124557747791109,0.109573639034487,0.0597169573944969,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0259748143658943,"Trailing hose","DM","Cattle/other"
168,2.92929292929293,5,0,40,7,100,"cattle/other",15,"bsth","dm 260","man.dm",2.92929292929293,15,"dm 260",0,1,0,0,1,168,168,2.7216860491194e-09,0.00207826503060477,12.7316992297166,12.7316992297166,0.0757839239864083,0.127316992297166,0.116777269342581,0.0592034924897605,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0273165206099592,"Trailing hose","DM","Cattle/other"
168,3.03030303030303,5,0,40,7,100,"cattle/other",15,"bsth","dm 262","man.dm",3.03030303030303,15,"dm 262",0,1,0,0,1,168,168,3.15791452238798e-09,0.00208150898547616,13.0215555613161,13.0215555613161,0.0775092592935482,0.130215555613161,0.124388325962825,0.0586944425153874,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0286957768283502,"Trailing hose","DM","Cattle/other"
168,3.13131313131313,5,0,40,7,100,"cattle/other",15,"bsth","dm 264","man.dm",3.13131313131313,15,"dm 264",0,1,0,0,1,168,168,3.65931261679196e-09,0.00208510051663279,13.3256915708371,13.3256915708371,0.079319592683554,0.133256915708371,0.132421066055086,0.058189769510438,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0301094649425771,"Trailing hose","DM","Cattle/other"
168,3.23232323232323,5,0,40,7,100,"cattle/other",15,"bsth","dm 266","man.dm",3.23232323232323,15,"dm 266",0,1,0,0,1,168,168,4.23472135449141e-09,0.00208906635196279,13.6444172652681,13.6444172652681,0.0812167694361198,0.136444172652681,0.140889077075195,0.057689435840373,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0315538437486741,"Trailing hose","DM","Cattle/other"
168,3.33333333333333,5,0,40,7,100,"cattle/other",15,"bsth","dm 268","man.dm",3.33333333333333,15,"dm 268",0,1,0,0,1,168,168,4.89401501713355e-09,0.002093434245459,13.9779981958485,13.9779981958485,0.0832023702133842,0.139779981958485,0.149805094658728,0.0571934041942463,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0330245121274616,"Trailing hose","DM","Cattle/other"
168,3.43434343434343,5,0,40,7,100,"cattle/other",15,"bsth","dm 270","man.dm",3.43434343434343,15,"dm 270",0,1,0,0,0,168,168,5.64819177355381e-09,0.00209823287400547,14.3266484784535,14.3266484784535,0.0852776695146039,0.143266484784535,0.159180807419682,0.0567016375819231,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0345163779778869,"Trailing hose","DM","Cattle/other"
168,3.53535353535354,5,0,40,7,100,"cattle/other",15,"bsth","dm 272","man.dm",3.53535353535354,15,"dm 272",0,1,0,0,0,168,168,6.50946691459965e-09,0.00210349170963235,14.6905235753644,14.6905235753644,0.0874435927105025,0.146905235753644,0.169026650116221,0.056214099331321,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0360236345941852,"Trailing hose","DM","Cattle/other"
168,3.63636363636364,5,0,40,7,100,"cattle/other",15,"bsth","dm 274","man.dm",3.63636363636364,15,"dm 274",0,1,0,0,0,168,168,7.49136776449525e-09,0.00210924086589571,15.0697129321064,15.0697129321064,0.0897006722149192,0.150697129321064,0.179351587159461,0.0557307530856756,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0375397463174583,"Trailing hose","DM","Cattle/other"
168,3.73737373737374,5,0,40,7,100,"cattle/other",15,"bsth","dm 276","man.dm",3.73737373737374,15,"dm 276",0,1,0,0,0,168,168,8.60882915691953e-09,0.00211551091743856,15.4642325821549,15.4642325821549,0.0920490034652077,0.154642325821549,0.190162889003897,0.0552515628008294,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0390574453547984,"Trailing hose","DM","Cattle/other"
168,3.83838383838384,5,0,40,7,100,"cattle/other",15,"bsth","dm 278","man.dm",3.83838383838384,15,"dm 278",0,1,0,0,0,168,168,9.8782881837843e-09,0.00212233269229376,15.874017851451,15.874017851451,0.0944882014967322,0.15874017851451,0.201465904545836,0.0547764927425435,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0405687416603157,"Trailing hose","DM","Cattle/other"
168,3.93939393939394,5,0,40,7,100,"cattle/other",15,"bsth","dm 280","man.dm",3.93939393939394,15,"dm 280",0,0,0,0,1,168,168,1.13177767529484e-08,0.00212973703709953,16.2989163130466,16.2989163130466,0.0970173590062296,0.162989163130466,0.213263833250475,0.0543055074838332,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0420649476979601,"Trailing hose","DM","Cattle/other"
168,4.04040404040404,5,0,40,7,100,"cattle/other",15,"bsth","dm 282","man.dm",4.04040404040404,15,"dm 282",0,0,0,0,1,168,168,1.29470103363907e-08,0.00213775455611076,16.7386811589296,16.7386811589296,0.0996350068983903,0.167386811589296,0.225557501306363,0.0538385719023259,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0435367197424167,"Trailing hose","DM","Cattle/other"
168,4.14141414141414,5,0,40,7,100,"cattle/other",15,"bsth","dm 284","man.dm",4.14141414141414,15,"dm 284",0,0,0,0,1,168,168,1.47874711623138e-08,0.00214641532569453,17.192965170147,17.192965170147,0.102339078393732,0.17192965170147,0.238345146640702,0.0533756511776423,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.044974117110526,"Trailing hose","DM","Cattle/other"
168,4.24242424242424,5,0,40,7,100,"cattle/other",15,"bsth","dm 286","man.dm",4.24242424242424,15,"dm 286",0,0,0,0,1,168,168,1.68624840135699e-08,0.00215574858687976,17.6613154766485,17.6613154766485,0.105126877837193,0.176613154766485,0.251622218089757,0.052916710788799,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.046366680343644,"Trailing hose","DM","Cattle/other"
168,4.34343434343434,5,0,40,7,100,"cattle/other",15,"bsth","dm 288","man.dm",4.34343434343434,15,"dm 288",0,0,0,0,1,168,168,1.91972827511529e-08,0.0021657824194654,18.1431693037047,18.1431693037047,0.107995055379195,0.181431693037047,0.265381194372544,0.0524617165116352,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0477035288785709,"Trailing hose","DM","Cattle/other"
168,4.44444444444444,5,0,40,7,100,"cattle/other",15,"bsth","dm 290","man.dm",4.44444444444444,15,"dm 290",0,0,0,0,0,168,168,2.18190656953586e-08,0.00217654340214765,18.6378509012257,18.6378509012257,0.110939588697772,0.186378509012257,0.279611428729055,0.0520106344162598,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0489734781545774,"Trailing hose","DM","Cattle/other"
168,4.54545454545454,5,0,40,7,100,"cattle/other",15,"bsth","dm 292","man.dm",4.54545454545454,15,"dm 292",0,0,0,0,0,168,168,2.47570380774063e-08,0.00218805626406599,19.1445698448419,19.1445698448419,0.113955772885964,0.191445698448419,0.29429902512382,0.0515634308645216,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.050165175418,"Trailing hose","DM","Cattle/other"
168,4.64646464646465,5,0,40,7,100,"cattle/other",15,"bsth","dm 294","man.dm",4.64646464646465,15,"dm 294",0,0,0,0,0,168,168,2.8042439927772e-08,0.00220034353404773,19.6624208824528,19.6624208824528,0.11703821953841,0.196624208824528,0.309426751752336,0.0511200725075005,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0512672527234818,"Trailing hose","DM","Cattle/other"
168,4.74747474747475,5,0,40,7,100,"cattle/other",15,"bsth","dm 296","man.dm",4.74747474747475,15,"dm 296",0,0,0,0,0,168,168,3.17085579982227e-08,0.00221342519460037,20.1903854766031,20.1903854766031,0.120180865932161,0.201903854766031,0.324973997198541,0.0506805262830206,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0522684948208764,"Trailing hose","DM","Cattle/other"
168,4.84848484848485,5,0,40,7,100,"cattle/other",15,"bsth","dm 298","man.dm",4.84848484848485,15,"dm 298",0,0,0,0,0,168,168,3.57907206230838e-08,0.00222731834831338,20.7273351614085,20.7273351614085,0.123376995008384,0.207273351614085,0.340916773961554,0.0502447594131851,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0531580187957391,"Trailing hose","DM","Cattle/other"
168,4.94949494949495,5,0,40,7,100,"cattle/other",15,"bsth","dm 300","man.dm",4.94949494949495,15,"dm 300",0,0,0,0,0,168,168,4.03262748078074e-08,0.00224203690473432,21.2720367931595,21.2720367931595,0.12661926662595,0.212720367931595,0.357227773195926,0.0498127394019317,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0539254615433515,"Trailing hose","DM","Cattle/other"
168,5.05050505050505,5,0,40,7,100,"cattle/other",15,"bsth","dm 302","man.dm",5.05050505050505,15,"dm 302",0,0,0,0,0,168,168,4.53545452809949e-08,0.0022575912959361,21.8231597269977,21.8231597269977,0.129899760279748,0.218231597269977,0.373876473401416,0.0493844340326092,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0545611704499802,"Trailing hose","DM","Cattle/other"
168,5.15151515151515,5,0,40,7,100,"cattle/other",15,"bsth","dm 304","man.dm",5.15151515151515,15,"dm 304",0,0,0,0,0,168,168,5.09167757464432e-08,0.00227398822885626,22.3792848995343,22.3792848995343,0.133210029163895,0.223792848995343,0.390829304480067,0.0489598113655751,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0550563920811245,"Trailing hose","DM","Cattle/other"
168,5.25252525252525,5,0,40,7,100,"cattle/other",15,"bsth","dm 306","man.dm",5.25252525252525,15,"dm 306",0,0,0,0,0,168,168,5.70560531066514e-08,0.00229123048204084,22.9389157407819,22.9389157407819,0.136541165123702,0.229389157407819,0.408049867089173,0.0485388397358141,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0554034532835067,"Trailing hose","DM","Cattle/other"
168,5.35353535353535,5,0,40,7,100,"cattle/other",15,"bsth","dm 308","man.dm",5.35353535353535,15,"dm 308",0,0,0,0,0,168,168,6.38172159768773e-08,0.0023093167536574,23.500490780555,23.500490780555,0.13988387369378,0.23500490780555,0.425499205611757,0.0481214877505762,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0555959289375408,"Trailing hose","DM","Cattle/other"
168,5.45454545454545,5,0,40,7,100,"cattle/other",15,"bsth","dm 310","man.dm",5.45454545454545,15,"dm 310",0,0,0,0,1,168,168,7.12467493445769e-08,0.00232824156656128,24.0623977571437,24.0623977571437,0.143228558078236,0.240623977571437,0.443136131406442,0.0477077242870362,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0556287906822789,"Trailing hose","DM","Cattle/other"
168,5.55555555555556,5,0,40,7,100,"cattle/other",15,"bsth","dm 312","man.dm",5.55555555555556,15,"dm 312",0,0,0,0,1,168,168,7.93926677268543e-08,0.00234799523483421,24.6229889823196,24.6229889823196,0.146565410609046,0.246229889823196,0.460917591360117,0.0472975184899724,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0554985312924197,"Trailing hose","DM","Cattle/other"
168,5.65656565656566,5,0,40,7,100,"cattle/other",15,"bsth","dm 314","man.dm",5.65656565656566,15,"dm 314",0,0,0,0,1,168,168,8.83043896124038e-08,0.00236856389461102,25.1805976693673,25.1805976693673,0.14988450993671,0.251805976693673,0.478799075227705,0.0468908397694663,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.055203260017722,"Trailing hose","DM","Cattle/other"
168,5.75757575757576,5,0,40,7,100,"cattle/other",15,"bsth","dm 316","man.dm",5.75757575757576,15,"dm 316",0,0,0,0,1,168,168,9.80326063204961e-08,0.00238992960022982,25.7335548924017,25.7335548924017,0.153175921978582,0.257335548924017,0.496735053881581,0.0464876577986203,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0547427650804033,"Trailing hose","DM","Cattle/other"
168,5.85858585858586,5,0,40,7,100,"cattle/other",15,"bsth","dm 318","man.dm",5.85858585858586,15,"dm 318",0,0,0,0,1,168,168,1.08629148647533e-07,0.00241207048486065,26.2802068179451,26.2802068179451,0.156429802487769,0.262802068179451,0.514679439480248,0.0460879425112976,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0541185406287971,"Trailing hose","DM","Cattle/other"
168,5.95959595959596,5,0,40,7,100,"cattle/other",15,"bsth","dm 320","man.dm",5.95959595959596,15,"dm 320",0,0,0,0,0,168,168,1.20146854786944e-07,0.0024349609828717,26.8189318352332,26.8189318352332,0.159636499019245,0.268189318352332,0.532586057762443,0.0456916640998788,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0533337767115163,"Trailing hose","DM","Cattle/other"
168,6.06060606060606,5,0,40,7,100,"cattle/other",15,"bsth","dm 322","man.dm",6.06060606060606,15,"dm 322",0,0,0,0,0,168,168,1.32639442992242e-07,0.00245857210936861,27.348157210975,27.348157210975,0.162786650065327,0.27348157210975,0.550409122223412,0.0452987930130399,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0523933121984429,"Trailing hose","DM","Cattle/other"
168,6.16161616161616,5,0,40,7,100,"cattle/other",15,"bsth","dm 324","man.dm",6.16161616161616,15,"dm 324",0,0,0,0,0,168,168,1.46161392305223e-07,0.00248287179067816,27.8663749075097,27.8663749075097,0.165871279211367,0.278663749075097,0.568103699860022,0.0449092999535483,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0513035519569336,"Trailing hose","DM","Cattle/other"
168,6.26262626262626,5,0,40,7,100,"cattle/other",15,"bsth","dm 326","man.dm",6.26262626262626,15,"dm 326",0,0,0,0,0,168,168,1.60767834397961e-07,0.00250782523811962,28.3721562298889,28.3721562298889,0.168881882320767,0.283721562298889,0.585626158484611,0.0445231558760782,0.0728185171789726,0.00507986616415076,1,0.0591463540636389,"3-008",0.0500723509155445,"Trailing hose","DM","Cattle/other"
