sida,pars,ct,sid,descrip,omit,man.source,man.dm,man.ph,man.tan,man.treat1,app.rate,tan.app,cereal.hght,incorp,time.incorp,air.temp,wind.2m,rain.rate,app.mthd,dt.x,rain.cum,app.rate.ni,man.dm.ni,wind.sqrt,app.mthd.ts,app.mthd.bc,app.mthd.os,app.mthd.cs,incorp.shallow,incorp.deep,man.source.pig,__group,__orig.order,__add.row,__f4,app.mthd.bsth,incorp.none,meas.tech.mm,nmax,km,j,er.int,er,dt.y,f,s,e,ei,f0,r1,r2,r3,f4,r5,jinst,n,lwr,upr
22os,ps03,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,none,100,120,0,none,,0,0,0,os,1,0,0,0,0,0,0,1,0,0,0,0,22os,18312,FALSE,1,0,1,1,,,0.0113597696949146,,0.0975969814165142,1,0.000177186446703502,6.24741475108231,11.7116377699817,0.0113597696949146,0.0263728874650363,0.00199047356589133,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.0112598097589809,100,0.0653025953338853,0.112142225857854
22ts,ALFAM,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,none,100,120,0,none,,0,0,0,ts,1,0,100,3,0,1,0,0,0,0,0,0,22ts,18144,FALSE,1,0,1,1,0.152793763217827,22.189418755552,9.42254802220044e-05,9.42254802220044e-05,0.134967299382661,,,,,,,,,,,,,,,
22ts,ps01,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,none,100,120,0,none,,0,0,0,ts,1,0,100,3,0,1,0,0,0,0,0,0,22ts,18144,FALSE,1,0,1,1,,,0.0828452899365715,,0.132334648531941,1,2.32460358518236e-09,104.119842173842,15.880157823833,0.0828452899365715,0.0591352113799242,0.0189180047423435,0.111077705480687,0.000795356070235047,1,0,0.0828123485488575,,,
22ts,ps02,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,none,100,120,0,none,,0,0,0,ts,1,0,100,3,0,1,0,0,0,0,0,0,22ts,18144,FALSE,1,0,1,1,,,0.0643962885889238,,0.103469565381109,1,0.198008719467823,107.385643434799,12.4163478457331,0.0643962885889238,0.0511933414860587,0.00456649415660013,0.0158786853066665,0.000591000363671547,1,0,0.064369159983475,,,
22ts,ps03,168,22,"low DM, high application, cold, still",0,cat,3,7.5,1.2,none,100,120,0,none,,0,0,0,ts,1,0,100,3,0,1,0,0,0,0,0,0,22ts,18144,FALSE,1,0,1,1,,,0.0126441644911921,,0.103737446003887,1,0.0022467994848911,6.95207261007046,12.4484935204665,0.0126441644911921,0.311246713415997,0.0015630325773208,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.0125329445937865,100,0.0702121573599461,0.124763107707257
23bc,ALFAM,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,23bc,18648,FALSE,1,0,1,1,2.24774991682708,1.858923952804,0.000145679092637963,0.000145679092637963,1,,,,,,,,,,,,,,,
23bc,ps01,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,23bc,18648,FALSE,1,0,1,1,,,0.00233500441266443,,0.856939968531514,1,2.71280854747655e-289,0.858360188810912,5.14163981118908,0.00233500441266443,0.796532006490619,3.85328764520602,0.111077705480687,0.00271661503532042,1,0,0.00233183419464419,,,
23bc,ps02,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,23bc,18648,FALSE,1,0,1,1,,,0.00253636398259971,,0.803905537924383,1,0,1.1765667724537,4.8234332275463,0.00253636398259971,0.718544729151405,102.251942594493,0.0158786853066665,0.00215341288111717,1,0,0.00253363404329626,,,
23bc,ps03,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,23bc,18648,FALSE,1,0,1,1,,,6.51626560497221e-05,,0.895366512760841,1,0,0.0358379469177739,5.37219907656504,6.51626560497221e-05,0.894552017013151,4.78292794611202,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,6.45892486764357e-05,100,0.734109906055301,0.948965642225208
23bsth,ALFAM,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,23bsth,18816,FALSE,1,1,1,1,1.29695170197555,1.858923952804,8.40568364499639e-05,8.40568364499639e-05,1,,,,,,,,,,,,,,,
23bsth,ps01,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,23bsth,18816,FALSE,1,1,1,1,,,0.00300536522572603,,0.815868594750964,1,2.60913198712702e-74,1.10478843149422,4.89521156850578,0.00300536522572603,0.796532006490619,0.906758906365907,0.111077705480687,0.00271661503532042,1,0,0.00300128486384524,,,
23bsth,ps02,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,23bsth,18816,FALSE,1,1,1,1,,,0.000906200792901934,,0.744519887390207,1,0,1.53288067565876,4.46711932434124,0.000906200792901934,0.718544729151405,16.4492752359374,0.0158786853066665,0.000591000363671547,1,0,0.000905933036779414,,,
23bsth,ps03,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,23bsth,18816,FALSE,1,1,1,1,,,9.03743304387916e-05,,0.855779657918379,1,9.73542062549548e-68,0.0497037820943027,5.13467794751027,9.03743304387916e-05,0.894552017013151,0.87216881735665,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,8.95790696161817e-05,100,0.72889269176073,0.921518534996782
23cs,ALFAM,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,23cs,19320,FALSE,1,0,1,1,1.22052820489594,1.858923952804,7.91037473060197e-05,7.91037473060197e-05,1,,,,,,,,,,,,,,,
23cs,ps01,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,23cs,19320,FALSE,1,0,1,1,,,0.00300536522572603,,0.815868594750964,1,2.60913198712702e-74,1.10478843149422,4.89521156850578,0.00300536522572603,0.796532006490619,0.906758906365907,0.111077705480687,0.00271661503532042,1,0,0.00300128486384524,,,
23cs,ps02,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,23cs,19320,FALSE,1,0,1,1,,,0.000747191791290902,,0.0224485930949519,1,0,5.86530844143029,0.134691558569712,0.000747191791290902,0.00130435885095403,16.4492752359374,0.0158786853066665,0.000127383616695658,1,0,0.000747144202304963,,,
23cs,ps03,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,23cs,19320,FALSE,1,0,1,1,,,0.000365096267263221,,0.107201165266225,1,5.72652130827727e-69,0.331164429216758,0.643206991597349,0.000365096267263221,0.0526188994173789,0.87216881735665,0.0562856036059318,0.00109314957419841,1,0.0158489319246111,0.00036201225478796,100,0.05893144383135,0.39541958152852
23os,ALFAM,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,23os,19152,FALSE,1,0,1,1,0.613635727292061,1.858923952804,3.97703922899728e-05,3.97703922899728e-05,0.606920141644784,,,,,,,,,,,,,,,
23os,ps01,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,23os,19152,FALSE,1,0,1,1,,,0.00446184247798431,,0.637111438411687,1,1.79534486110312e-74,2.17733136952988,3.82266863047012,0.00446184247798431,0.548094021924797,0.906758906365907,0.111077705480687,0.00204712847853968,1,0,0.00445727705378241,,,
23os,ps02,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,23os,19152,FALSE,1,0,1,1,,,0.00218273322965423,,0.384634249189454,1,0,3.69219450486328,2.30780549513672,0.00218273322965423,0.32070897121817,16.4492752359374,0.0158786853066665,0.000591000363671547,1,0,0.00218208829512029,,,
23os,ps03,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,23os,19152,FALSE,1,0,1,1,,,0.000384451837299071,,0.382828818024584,1,3.66855437843816e-68,0.211439578629107,2.2969729081475,0.000384451837299071,0.337089977412995,0.87216881735665,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,0.000381068802726059,100,0.253259103432833,0.840584311068329
23ts,ALFAM,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,23ts,18984,FALSE,1,0,1,1,1.49250594478169,1.858923952804,9.67309175121667e-05,9.67309175121667e-05,1,,,,,,,,,,,,,,,
23ts,ps01,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,23ts,18984,FALSE,1,0,1,1,,,0.00300536522572603,,0.815868594750964,1,2.60913198712702e-74,1.10478843149422,4.89521156850578,0.00300536522572603,0.796532006490619,0.906758906365907,0.111077705480687,0.00271661503532042,1,0,0.00300128486384524,,,
23ts,ps02,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,23ts,18984,FALSE,1,0,1,1,,,0.000910369208301454,,0.743344709390049,1,0,1.53993174365971,4.46006825634029,0.000910369208301454,0.718544729151405,5.71577883079644,0.0158786853066665,0.000591000363671547,1,0,0.000910100220532249,,,
23ts,ps03,168,23,"high DM, low application, hot, windy",0,cat,10,7.5,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,23ts,18984,FALSE,1,0,1,1,,,9.84207693601746e-05,,0.843399522804764,1,4.50286442239073e-54,0.0541291365600822,5.06039713682859,9.84207693601746e-05,0.894552017013151,0.684876351945596,0.0562856036059318,0.00180225861778936,1,0.0158489319246111,9.75547028389054e-05,100,0.710945964731433,0.917193607325623
24bc,ALFAM,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,24bc,19488,FALSE,1,0,1,1,2.24774991682708,1.858923952804,0.000145679092637963,0.000145679092637963,1,,,,,,,,,,,,,,,
24bc,ps01,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,24bc,19488,FALSE,1,0,1,1,,,0.001766514731802,,0.728202662064337,1,8.37562664604586e-53,1.63078402761398,4.36921597238602,0.001766514731802,0.796532006490619,0.611993458406638,0.111077705480687,0.00108264406635514,1,0,0.00176555865100301,,,
24bc,ps02,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,24bc,19488,FALSE,1,0,1,1,,,0.00136943187103711,,0.758978200356035,1,0,1.44613079786379,4.55386920213621,0.00136943187103711,0.718544729151405,10.2842249501141,0.0158786853066665,0.000946514576470862,1,0,0.00136878387966152,,,
24bc,ps03,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bc,1,0,5,10,3.16227766016838,0,1,0,0,0,0,0,24bc,19488,FALSE,1,0,1,1,,,8.26005714351652e-05,,0.858278740774593,1,3.06605437950325e-73,0.0496572196484106,5.14967244464756,8.26005714351652e-05,0.894552017013151,0.947575393510315,0.0562856036059318,0.00164890450723222,1,0.0158489319246111,8.18800132948846e-05,100,0.700731050692487,0.923587792124378
24bsth,ALFAM,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,24bsth,19656,FALSE,1,1,1,1,1.29695170197555,1.858923952804,8.40568364499639e-05,8.40568364499639e-05,1,,,,,,,,,,,,,,,
24bsth,ps01,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,24bsth,19656,FALSE,1,1,1,1,,,0.00298987964740149,,0.539974779557829,1,1.16796068826165e-18,2.76015132265303,3.23984867734697,0.00298987964740149,0.796532006490619,0.144014818031635,0.111077705480687,0.00108264406635514,1,0,0.00298826145171258,,,
24bsth,ps02,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,24bsth,19656,FALSE,1,1,1,1,,,0.000430197180131486,,0.724023468919237,1,5.84622994245333e-122,1.65585918648458,4.34414081351542,0.000430197180131486,0.718544729151405,1.65442379382074,0.0158786853066665,0.000259769254572533,1,0,0.000430141306550181,,,
24bsth,ps03,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,bsth,1,0,5,10,3.16227766016838,0,0,0,0,0,0,0,24bsth,19656,FALSE,1,1,1,1,,,0.00018126474898672,,0.703692504219729,1,1.03754900881719e-16,0.108971442915101,4.22215502531837,0.00018126474898672,0.894552017013151,0.17279075069194,0.0562856036059318,0.00164890450723222,1,0.0158489319246111,0.000179683503382327,100,0.583970634434727,0.841985288329768
24cs,ALFAM,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,24cs,20160,FALSE,1,0,1,1,1.22052820489594,1.858923952804,7.91037473060197e-05,7.91037473060197e-05,1,,,,,,,,,,,,,,,
24cs,ps01,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,24cs,20160,FALSE,1,0,1,1,,,0.00298987964740149,,0.539974779557829,1,1.16796068826165e-18,2.76015132265303,3.23984867734697,0.00298987964740149,0.796532006490619,0.144014818031635,0.111077705480687,0.00108264406635514,1,0,0.00298826145171258,,,
24cs,ps02,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,24cs,20160,FALSE,1,0,1,1,,,0.000332376559875947,,0.0106421485355712,1,1.06125359504859e-124,5.93614710878657,0.0638528912134273,0.000332376559875947,0.00130435885095403,1.65442379382074,0.0158786853066665,5.59904006627221e-05,1,0,0.00033236725501382,,,
24cs,ps03,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,cs,1,0,0,0,3.16227766016838,0,0,0,1,0,0,0,24cs,20160,FALSE,1,0,1,1,,,0.0003430961421238,,0.0933272304467948,1,6.10301982413954e-18,0.340168414076871,0.559963382680769,0.0003430961421238,0.0526188994173789,0.17279075069194,0.0562856036059318,0.00100013352256053,1,0.0158489319246111,0.000340213834234531,100,0.0403138787158867,0.367228507007236
24os,ALFAM,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,24os,19992,FALSE,1,0,1,1,0.613635727292061,1.858923952804,3.97703922899728e-05,3.97703922899728e-05,0.606920141644784,,,,,,,,,,,,,,,
24os,ps01,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,24os,19992,FALSE,1,0,1,1,,,0.00295185224103767,,0.39721353011516,1,8.0367426024697e-19,3.61671881930904,2.38328118069096,0.00295185224103767,0.548094021924797,0.144014818031635,0.111077705480687,0.000815835689467203,1,0,0.00295064829156,,,
24os,ps02,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,24os,19992,FALSE,1,0,1,1,,,0.00101822391145845,,0.346797431675605,1,2.60935515115859e-122,3.91921540994637,2.08078459005363,0.00101822391145845,0.32070897121817,1.65442379382074,0.0158786853066665,0.000259769254572533,1,0,0.00101809166555095,,,
24os,ps03,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,os,1,0,0,0,3.16227766016838,0,0,1,0,0,0,0,24os,19992,FALSE,1,0,1,1,,,0.000397227749188156,,0.320788306452484,1,3.90974884965152e-17,0.23880253185999,1.9247298387149,0.000397227749188156,0.337089977412995,0.17279075069194,0.0562856036059318,0.00164890450723222,1,0.0158489319246111,0.000393762571122411,100,0.237271214417226,0.702820415847491
24ts,ALFAM,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,24ts,19824,FALSE,1,0,1,1,1.49250594478169,1.858923952804,9.67309175121667e-05,9.67309175121667e-05,1,,,,,,,,,,,,,,,
24ts,ps01,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,24ts,19824,FALSE,1,0,1,1,,,0.00298987964740149,,0.539974779557829,1,1.16796068826165e-18,2.76015132265303,3.23984867734697,0.00298987964740149,0.796532006490619,0.144014818031635,0.111077705480687,0.00108264406635514,1,0,0.00298826145171258,,,
24ts,ps02,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,24ts,19824,FALSE,1,0,1,1,,,0.00044883550510022,,0.712066765092182,1,3.40528554111942e-43,1.72759940944691,4.27240059055309,0.00044883550510022,0.718544729151405,0.574877638209062,0.0158786853066665,0.000259769254572533,1,0,0.000448777210791972,,,
24ts,ps03,168,24,"high DM, low application, hot, windy, pH 6",0,cat,10,6,1.2,none,5,6,0,none,,35,10,0,ts,1,0,5,10,3.16227766016838,1,0,0,0,0,0,0,24ts,19824,FALSE,1,0,1,1,,,0.000207978060278169,,0.664959520433398,1,5.28801573434937e-14,0.12503075997418,3.98975712260039,0.000207978060278169,0.894552017013151,0.135685083700309,0.0562856036059318,0.00164890450723222,1,0.0158489319246111,0.00020616378367127,100,0.529799327470913,0.824548878224724
25bc,ALFAM,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bc,1,0,40,1,1.6431676725155,0,1,0,0,0,1,0,25bc,20328,FALSE,1,0,0,1,0.023557243534742,4.88357044321115,3.87145164005773e-06,3.87145164005773e-06,0.0228918046040509,,,,,,,,,,,,,,,
25bc,ps01,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bc,1,0,40,1,1.6431676725155,0,1,0,0,0,1,0,25bc,20328,FALSE,1,0,0,1,,,0.006146365257095,,0.0222773181203772,1,9.18265288568506e-12,46.9306887302127,1.0693112697781,0.006146365257095,0.0587554596363415,0.0245002237157426,0.111077705480687,0.00013095829132664,1,0,0.00614596280711602,,,
25bc,ps02,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bc,1,0,40,1,1.6431676725155,0,1,0,0,0,1,0,25bc,20328,FALSE,1,0,0,1,,,0.00244029436998972,,0.00979501954999747,1,4.53850749537423e-06,47.5298345230926,0.470160938399879,0.00244029436998972,0.045217606686064,0.039825779444284,0.0158786853066665,5.13371419050823e-05,1,0,0.0024402266092356,,,
25bc,ps03,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bc,1,0,40,1,1.6431676725155,0,1,0,0,0,1,0,25bc,20328,FALSE,1,0,0,1,,,7.75853185863706e-09,,0.000603337730645705,1,2.36839309494994e-15,3.3481466185078,0.0289602110709938,7.75853185863706e-09,0.163539255500094,0.0137373004116229,0.0562856036059318,2.29894711137777e-09,1,0.0158489319246111,7.69721202962309e-09,100,0.000171600492818563,0.00216866503804645
25bsth,ALFAM,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bsth,1,0,40,1,1.6431676725155,0,0,0,0,0,1,0,25bsth,20496,FALSE,1,1,0,1,0.0135925295191932,4.88357044321115,2.23382759625621e-06,2.23382759625621e-06,0.0132085712561944,,,,,,,,,,,,,,,
25bsth,ps01,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bsth,1,0,40,1,1.6431676725155,0,0,0,0,0,1,0,25bsth,20496,FALSE,1,1,0,1,,,0.00614866177662776,,0.0219120033164946,1,2.13740847532713e-10,46.9482238405945,1.05177615919174,0.00614866177662776,0.0587554596363415,0.00576541335808297,0.111077705480687,0.00013095829132664,1,0,0.00614825917621717,,,
25bsth,ps02,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bsth,1,0,40,1,1.6431676725155,0,0,0,0,0,1,0,25bsth,20496,FALSE,1,1,0,1,,,0.000682480139843733,,0.00275670855522773,1,0.00124512465636083,47.8664328646927,0.132322010650931,0.000682480139843733,0.045217606686064,0.00640677517651437,0.0158786853066665,1.4089387967263e-05,1,0,0.000682385976979642,,,
25bsth,ps03,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,bsth,1,0,40,1,1.6431676725155,0,0,0,0,0,1,0,25bsth,20496,FALSE,1,1,0,1,,,7.76090423003362e-09,,0.00029842235043307,1,1.56307136879989e-14,3.34917039869399,0.0143242728207873,7.76090423003362e-09,0.163539255500094,0.00250500220548327,0.0562856036059318,2.29894711137777e-09,1,0.0158489319246111,7.69956565274447e-09,100,9.29312224499144e-05,0.000560155538577116
25cs,ALFAM,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,1,0,25cs,21000,FALSE,1,0,0,1,0.0127915832399815,4.88357044321115,2.10219824064994e-06,2.10219824064994e-06,0.0124302499005988,,,,,,,,,,,,,,,
25cs,ps01,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,1,0,25cs,21000,FALSE,1,0,0,1,,,0.00614866177662776,,0.0219120033164946,1,2.13740847532713e-10,46.9482238405945,1.05177615919174,0.00614866177662776,0.0587554596363415,0.00576541335808297,0.111077705480687,0.00013095829132664,1,0,0.00614825917621717,,,
25cs,ps02,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,1,0,25cs,21000,FALSE,1,0,0,1,,,0.000145697917211862,,0.000519173362628855,1,9.85554479529482e-07,47.9750786930393,0.0249203214061851,0.000145697917211862,3.57911270934934e-05,0.00640677517651437,0.0158786853066665,3.03681233823351e-06,1,0,0.00014569762512872,,,
25cs,ps03,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,cs,1,0,0,0,1.6431676725155,0,0,0,1,0,1,0,25cs,21000,FALSE,1,0,0,1,,,4.70593650332696e-09,,0.000167189096996229,1,1.22187675492482e-16,3.34817775102966,0.00802507665581897,4.70593650332696e-09,0.00127841133042248,0.00250500220548327,0.0562856036059318,1.39441311646484e-09,1,0.0158489319246111,4.66874297259759e-09,100,3.62459795691493e-05,0.00023038651751577
25os,ALFAM,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,0.00643112748496641,4.88357044321115,1.05690629773232e-06,1.05690629773232e-06,0.00624946265688825,,,,,,,,,,,,,,,
25os,ps01,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,,,0.00465891542391006,,0.0165049921746149,1,6.90185841696913e-11,47.2077603755495,0.792239624381516,0.00465891542391006,0.0189725954732124,0.00576541335808297,0.111077705480687,9.86847397183898e-05,1,0,0.00465868554574713,,,
25os,ps02,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,,,0.000676875363936347,,0.00250445821530754,1,0.000351725955905411,47.8794342797093,0.120213994334762,0.000676875363936347,0.0127731836761587,0.00640677517651437,0.0158786853066665,1.4089387967263e-05,1,0,0.000676845354343127,,,
25os,ps03,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,os,1,0,0,0,1.6431676725155,0,0,1,0,0,1,0,25os,20832,FALSE,1,0,0,1,,,7.75796278086605e-09,,0.000276751580204061,1,1.10712627142234e-15,3.34790105034796,0.0132840758497949,7.75796278086605e-09,0.0115835149812781,0.00250500220548327,0.0562856036059318,2.29894711137777e-09,1,0.0158489319246111,7.6966474516494e-09,100,8.80686694309623e-05,0.000388829548817923
25ts,ALFAM,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,0.0156420097071579,4.88357044321115,2.5706438890119e-06,2.5706438890119e-06,0.0152001582571765,,,,,,,,,,,,,,,
25ts,ps01,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,,,0.00614866177662776,,0.0219120033164946,1,2.13740847532713e-10,46.9482238405945,1.05177615919174,0.00614866177662776,0.0587554596363415,0.00576541335808297,0.111077705480687,0.00013095829132664,1,0,0.00614825917621717,,,
25ts,ps02,168,25,best,0,cat,1,6,1.2,none,40,48,0,deep,0.167,0,2.7,0,ts,1,0,40,1,1.6431676725155,1,0,0,0,0,1,0,25ts,20664,FALSE,1,0,0,1,,,0.00068018321088914,,0.00254687901777828,1,0.00251323024288502,47.8752365769038,0.122250192853357,0.00068018321088914,0.045217606686064,0.00222622026820904,0.0158786853066665,1.4089387967263e-05,1,0,0.000680127786261884,,,
